0.000000	-22414.217581	-25530.140165	-32180.678210	-11203.387225	-3254.592807	6690.055929	-8254.722745	-23230.592696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.413674	0.000000
28.000000	-22419.380834	-25536.041026	-32185.237966	-11203.610743	-3258.258493	6687.418424	-8260.981233	-23221.987274	8191.869639	-21698.805296	-5943.306499	14278.853152	-10055.245168	-10435.627155	-8792.528068	-19447.962278	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.414011	0.000000
30.000000	-22419.537296	-25536.063377	-32187.584899	-11202.291990	-3258.593769	6691.173517	-8255.147428	-23226.345864	8186.169945	-21700.414622	-5953.051860	14265.017422	-10056.362755	-10441.215091	-8796.171402	-19457.886452	0.030000	0.487000	0.036000	192.000000	0.500000	112.000000	15.000000	56.000000	1.000000	32.000000	0.000000	0.000000	0.000000	1742426626.414363	0.000000
32.000000	-22420.766642	-25536.532764	-32182.823978	-11200.749719	-3259.711356	6689.810060	-8255.080373	-23226.301161	8194.842421	-21698.492372	-5946.703964	14277.534399	-10054.284043	-10432.587318	-8792.349254	-19452.387923	0.030000	0.487000	0.036000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.414746	0.000000
34.000000	-22420.476070	-25534.275238	-32183.762751	-11200.123870	-3261.611254	6689.094804	-8264.557512	-23228.692797	8185.409985	-21698.648834	-5956.806953	14264.548035	-10062.040098	-10440.589242	-8799.233591	-19463.854368	0.030000	0.487000	0.036000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.415107	0.000000
36.000000	-22420.006683	-25535.728101	-32182.220481	-11198.425138	-3261.119516	6688.133679	-8257.919044	-23225.563553	8194.484793	-21694.290244	-5945.876950	14283.412908	-10057.949729	-10429.011038	-8791.097556	-19447.984630	0.030000	0.487000	0.036000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.415453	0.000000
38.000000	-22419.269075	-25532.062415	-32179.940603	-11197.285199	-3261.186571	6688.021921	-8266.300948	-23230.145661	8186.974607	-21696.078383	-5957.097525	14265.978547	-10059.447296	-10440.991573	-8795.590257	-19461.350973	0.030000	0.487000	0.036000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.415805	0.000000
40.000000	-22423.202982	-25534.789328	-32179.538271	-11198.022806	-3262.326510	6688.915990	-8257.941396	-23224.758890	8191.087328	-21692.524456	-5949.453229	14282.876466	-10060.319014	-10429.927460	-8790.270542	-19449.191624	0.046000	0.733500	0.053000	192.000000	0.500000	120.000000	15.000000	80.000000	1.000000	24.000000	0.000000	0.000000	0.000000	1742426626.416163	0.000000
42.000000	-22421.437195	-25533.180002	-32174.151501	-11195.899391	-3258.213789	6687.977217	-8269.027861	-23226.904658	8187.086366	-21692.792677	-5957.455153	14268.526646	-10056.832141	-10441.684478	-8791.544591	-19457.417066	0.046000	0.733500	0.053000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1742426626.416542	0.000000
0.000000	-11213.110234	-12733.230023	-16064.265795	-5548.462933	-1602.910650	3382.422433	-4084.066043	-11555.918939	4096.448910	-10847.681564	-2975.888905	7140.577691	-5029.969517	-5216.807749	-4394.799995	-9719.700780	0.062000	0.982000	0.078000	192.000000	0.500000	120.000000	15.000000	88.000000	1.000000	56.000000	0.000000	0.000000	0.000000	1742426626.548270	0.000000
