162.000000	4480.585990	5584.896277	20960.638936	8818.076112	-6524.831834	-5510.621430	-30884.008811	22593.813848	1128.338412	26568.803378	-11324.176052	-3320.239880	-8033.708696	5971.939084	-39880.496547	-187500.022352	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.539231	0.000000
164.000000	4483.894048	5597.770881	20960.638936	8825.541595	-6531.179730	-5508.229793	-30888.456808	22596.496057	1122.325793	26490.996956	-11319.392779	-3327.057162	-8039.810722	5965.390022	-39873.835727	-187500.022352	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.539485	0.000000
166.000000	4479.624865	5592.786442	20960.929508	8816.220917	-6523.446026	-5515.851738	-30890.624927	22593.545627	1118.436589	26564.176567	-11332.602660	-3326.945403	-8042.671745	5965.881761	-39888.789044	-187500.022352	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.539701	0.000000
168.000000	4476.987359	5603.202355	20961.376543	8819.618382	-6532.386724	-5509.816767	-30884.522901	22597.479534	1111.596955	26494.193255	-11323.952535	-3327.973584	-8040.570681	5960.964377	-39872.896954	-187500.022352	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.539927	0.000000
170.000000	4473.835763	5584.739814	20951.988811	8808.978952	-6530.151550	-5525.351229	-30893.530654	22586.840103	1109.786464	26561.315544	-11336.871843	-3322.810331	-8039.453094	5961.299653	-39886.866794	-187500.022352	-0.065000	0.470000	0.128000	192.000000	125.500000	120.000000	14.500000	48.000000	4.000000	0.000000	0.000000	0.000000	0.000000	1744824608.540129	0.000000
172.000000	4458.480115	5582.705806	20946.982020	8801.357007	-6552.771515	-5531.363849	-30914.876570	22571.260938	1101.963353	26491.086363	-11339.799921	-3344.245654	-8052.551216	5939.864330	-39896.902728	-187500.022352	-0.065000	0.470000	0.128000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.540338	0.000000
174.000000	4470.170077	5577.564904	20950.558299	8806.766129	-6531.492654	-5527.698163	-30897.129285	22583.509694	1105.584336	26546.786910	-11347.399515	-3334.232072	-8050.852484	5949.028546	-39902.892995	-187500.022352	-0.065000	0.470000	0.128000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.540563	0.000000
176.000000	4455.730850	5577.520201	20945.395046	8799.971199	-6548.345870	-5523.831311	-30898.895073	22579.978118	1106.567813	26497.881293	-11341.252785	-3342.032831	-8045.957452	5944.871121	-39890.443074	-187500.022352	-0.065000	0.470000	0.128000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.540789	0.000000
178.000000	4478.753147	5587.802003	20951.787645	8812.219955	-6528.855148	-5521.819654	-30891.004907	22584.426115	1093.402635	26538.159137	-11351.691050	-3337.696593	-8054.205245	5950.794333	-39903.608251	-187500.022352	-0.065000	0.470000	0.128000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1744824608.540995	0.000000
0.000000	2172.611913	2677.761337	10471.434649	4369.676634	-3242.433458	-2736.971109	-15398.519087	11251.801104	551.886922	13241.642802	-5667.888304	-1668.065985	-4023.269298	2978.504059	-19947.210842	-93750.011176	-0.128000	0.932000	0.264000	192.000000	126.000000	0.000000	14.500000	16.000000	4.000000	32.000000	0.000000	0.000000	0.000000	1744824608.668729	0.000000
