0.000000	44431.423477	4245.736211	-34952.249819	-16772.436115	-9468.891855	-23345.614773	-12096.048843	23967.574414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.059301	0.000000
62.000000	44417.788913	4239.030688	-34958.173032	-16776.884112	-9474.278626	-23350.308639	-12102.732015	23962.947603	-3551.267511	4027.247909	-19964.466389	55850.594443	-19855.188710	-27848.731321	6571.748146	17114.283695	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.059588	0.000000
64.000000	44426.640204	4227.921871	-34949.455851	-16779.208693	-9466.790791	-23352.454406	-12103.290809	23961.718257	-3563.583322	4003.599763	-19969.696697	55843.128961	-19866.722210	-27864.958687	6561.086364	17098.905694	0.003000	0.483000	-0.098000	192.000000	0.000000	24.000000	15.000000	24.000000	124.500000	112.000000	0.000000	0.000000	0.000000	1741890943.059850	0.000000
66.000000	44398.655820	4213.572051	-34952.965075	-16786.964749	-9470.121201	-23357.327087	-12107.202364	23956.733818	-3553.681499	4009.590031	-19961.091275	55840.670269	-19847.790283	-27855.705065	6577.425489	17111.445023	0.003000	0.483000	-0.098000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.060131	0.000000
68.000000	44394.744264	4196.495318	-34947.041863	-16793.804383	-9466.164943	-23359.472854	-12104.408396	23953.671629	-3579.341302	3983.080862	-19985.074697	55825.538138	-19863.525911	-27867.730304	6565.444954	17094.860029	0.003000	0.483000	-0.098000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.060358	0.000000
70.000000	44363.496526	4184.671245	-34954.127366	-16789.043461	-9464.577969	-23355.136616	-12101.659131	23958.879585	-3582.492898	3984.019635	-19990.908502	55820.419588	-19858.675582	-27868.780836	6571.301111	17098.056328	0.003000	0.483000	-0.098000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.060547	0.000000
72.000000	44355.047566	4159.749050	-34946.393662	-16795.011377	-9461.806352	-23350.442749	-12099.982750	23963.416989	-3583.677540	3969.982740	-19987.667500	55805.488623	-19854.048771	-27865.271612	6577.224323	17101.766718	0.003000	0.483000	-0.098000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.060739	0.000000
74.000000	44322.078743	4137.844341	-34957.658941	-16794.363176	-9448.752934	-23340.697389	-12081.676672	23980.828998	-3596.172165	3960.907931	-19995.803534	55785.170887	-19853.221757	-27866.031571	6585.762690	17110.238029	0.003500	0.724500	-0.150000	192.000000	0.000000	16.000000	15.000000	24.000000	124.500000	88.000000	0.000000	0.000000	0.000000	1741890943.060918	0.000000
76.000000	44302.677429	4108.585907	-34959.514136	-16810.389377	-9449.043506	-23354.577822	-12082.302521	23973.296460	-3603.637648	3935.069315	-20006.465317	55758.840532	-19854.384047	-27876.223967	6592.490565	17109.925104	0.003500	0.724500	-0.150000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.061097	0.000000
0.000000	22002.565503	1741.603224	-17397.010910	-8462.348099	-4588.500212	-11638.419227	-6029.919509	11943.632298	-1811.430074	1959.979768	-10012.665094	27870.300754	-9934.299878	-13949.053162	3290.959095	8544.267242	0.002000	0.966000	-0.196000	192.000000	0.000000	8.000000	15.000000	24.000000	124.500000	112.000000	0.000000	0.000000	0.000000	1741890943.239873	0.000000
2.000000	44032.757763	3504.530013	-34765.277477	-16910.100509	-9156.302709	-23263.717981	-12041.577642	23903.469611	-3763.497324	4025.951508	-20094.486486	55356.978519	-19850.897175	-27787.576948	6726.824549	17130.488709	0.002000	0.966000	-0.196000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.240106	0.000000
4.000000	44015.144588	3493.488251	-34781.594250	-16922.192803	-9166.964491	-23273.195120	-12047.612613	23897.881675	-3766.090127	4023.850444	-20092.296015	55384.381757	-19850.696009	-27787.666355	6733.261851	17132.589773	0.002000	0.966000	-0.196000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.240283	0.000000
6.000000	44018.162074	3498.360932	-34785.416399	-16917.431881	-9168.395003	-23269.037696	-12046.718543	23899.938035	-3771.856877	4030.019525	-20097.213399	55363.952263	-19858.809693	-27782.771323	6726.869253	17130.064026	0.002000	0.966000	-0.196000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741890943.240482	0.000000
